accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
V01108.1	5153	4182	205	5.01619	5.20035	Human BK virus (strain Dunlop) genome. (Closely related to SV40.)	1891762	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus hominis	unclassified Betapolyomavirus hominis subspecies/strain	unclassified Betapolyomavirus hominis strain	RZLCV4.p1772	7649992
X74474.1	7852	1487	25	0.43352377	0.416197	Human papillomavirus type 30 genomic DNA	10611	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 6	human papillomavirus 30	human papillomavirus 30	RZLCV4.p1772	7649992
Z25771.1	6813	6499	14712	281.81644	282.275	Human astrovirus type 1 genes for capsid protein and nonstructural protein	12456	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1	Human astrovirus 1	RZLCV4.p1772	7649992
AY363727.1	3929	2736	99	3.213813	3.29376	Tobacco ringspot virus RNA2 segment, complete sequence	12282	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Tobacco ringspot virus	unclassified Tobacco ringspot virus subspecies/strain	unclassified Tobacco ringspot virus strain	RZLCV4.p1772	7649992
KC769372.1	2686	2029	10074	497.3403	490.27	UNVERIFIED: Rotavirus A strain RVA/Human-wt/AUS/CK00065/2007/G1P[8] segment 2 genomic sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
HQ661113.1	2708	2662	313	14.918687	15.109	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
HQ661114.1	2591	2505	362	18.017616	18.2633	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
HQ661116.1	1356	1314	125	11.8764515	12.0501	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] VP6 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
HQ661119.1	1059	1059	79	9.314631	9.75147	Rotavirus A strain RVA/Human-tc/ITA/PA260-97/1997/G3P[3] NSP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
KU048654.1	1062	788	50	2.0109649	6.15438	Rotavirus A isolate Hu-wt/ITA/RG179/13/2013/G12P8 VP7 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
KY055429.1	2585	2519	314	15.572485	15.8785	Rotavirus A strain RVA/Goat-wt/UGA/BUW-14-085/2014/G6P[1] VP3 (VP3) mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
JX036375.1	667	604	73	14.011605	14.3066	Equine rotavirus A strain RVA/Horse-wt/ARG/E3198/2008/G3P[3] segment 11 phosphoprotein (NSP5) gene, complete cds	31590	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Equine rotavirus A	Equine rotavirus A	RZLCV4.p1772	7649992
KU048554.1	2735	2695	9508	441.5594	454.434	Rotavirus A isolate Hu-wt/ITA/PA525/14/2014/G12P8 VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
DQ146672.1	2753	2372	2498	103.46485	118.611	Rotavirus A strain RVA/Human/BGD/Matlab13/2003/G12P[6] VP2 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
U54773.1	1182	709	210	17.596899	23.2242	Human rotavirus A strain Mc345 NSP5 mRNA, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KF371682.1	1062	1038	4867	626.4978	599.068	Human rotavirus A strain RVA/Human-tc/CHN/L148/2004/G3P[8] segment 9, complete sequence	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KT206197.1	2736	2705	7685	359.02435	367.17	Rotavirus C strain RVC/Human-wt/ITA/PR713/2012/G4P[2] inner core protein VP2 (VP2) gene, complete cds	36427	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus C	unclassified Rotavirus C subspecies/strain	unclassified Rotavirus C strain	RZLCV4.p1772	7649992
KM369892.2	3518	2239	41	1.4521972	1.52345	Rotavirus I strain KE135/2012 VP1 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	RZLCV4.p1772	7649992
KM369895.2	2371	1254	37	2.1859522	2.0399	Rotavirus I strain KE135/2012 VP4 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	RZLCV4.p1772	7649992
KM369896.2	1278	770	20	2.1382978	2.04568	Rotavirus I strain KE135/2012 VP6 gene, complete cds	1637496	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus I	unclassified Rotavirus I subspecies/strain	unclassified Rotavirus I strain	RZLCV4.p1772	7649992
MG181387.1	1567	820	270	21.553988	22.5234	Rotavirus A strain RVA/Human-wt/MWI/OP2-520/2002/G1P[8] nonstructural protein 1 (NSP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
LC328240.1	1593	1567	77	6.2598753	6.3185	Rotavirus A RVA/Cat-tc/JPN/FRV303/1993/G3P[3] NSP1 gene for non-structural protein 1, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
KJ639017.1	1062	996	51	6.9758773	6.27747	Rotavirus A isolate RVA/Human/JPN/S13-30/2013/G3P[4] segment 9 VP7 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
FJ347124.1	2591	1641	51	2.356821	2.57301	Rotavirus A strain RVA/Guanaco-wt/ARG/Rio_Negro/1998/G8P[1] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
FJ347104.1	1356	908	57	5.274461	5.49483	Rotavirus A strain RVA/Guanaco-wt/ARG/Chubut/1999/G8P[14] VP6 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
LC055551.1	1356	1206	80	7.0439467	7.71204	Human rotavirus A VP6 gene for structural protein VP6, complete cds, strain: RVA/Human-wt/THA/SKT-27/2012/G6P[14]	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KM026541.1	1460	1173	551	45.63817	49.333	Human rotavirus A strain mg28022-86 NSP1 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KU356638.1	751	730	113	19.797005	19.6688	Human rotavirus A strain RVA/Human-wt/BGN/M310/2013/G2P[4] NSP4 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
DQ146704.1	1078	1074	155	9.757544	18.7954	Rotavirus A strain RVA/Human-tc/THA/T152/1998/G12P[9] NSP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
MG181725.1	2359	2141	7818	402.78452	433.218	Rotavirus A strain RVA/Human-wt/MWI/BID2MT/2014/G1P[8] structural protein 4 (VP4) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
HQ896712.1	2168	2162	4244	262.4559	255.891	Human rotavirus C strain CAU 10-312 VP3 gene, complete cds	10943	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus C	Human rotavirus C	Human rotavirus C	RZLCV4.p1772	7649992
HQ896720.1	731	716	847	154.7642	151.462	Human rotavirus C strain CAU 10-312 nonstructural protein NSP5 gene, complete cds	10943	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus C	Human rotavirus C	Human rotavirus C	RZLCV4.p1772	7649992
KM026565.1	1460	802	296	21.022902	26.502	Human rotavirus A strain ba6264-03 NSP1 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KR262149.1	3302	3068	295	11.472081	11.6784	Human rotavirus A isolate RVA/Human-tc/KOR/CAU14-1-262/2014/G3P[9] VP1 protein (VP1) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
MF184783.1	1014	960	1153	158.6794	148.638	Rotavirus A strain RVA/Human-wt/USA/CNMC109/2011/G3P[6] segment 8 non-structural protein 2 (NSP2) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
EF990712.1	750	581	469	66.71333	81.743	Rotavirus A strain RVA/Human-wt/BEL/B3458/2003/G9P[8] NSP4 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
LC086766.1	1075	1070	2569	366.15784	312.388	Human rotavirus A NSP3 gene for non-structural protein NSP3, complete cds, strain: RVA/Human-wt/THA/SKT-98/2013/G1P[8]	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	RZLCV4.p1772	7649992
KT281120.1	3302	2083	57	2.2312818	2.25651	Rotavirus A strain RVA/Human-wt/USA/2012741499/2012/G24P[14] segment 1, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
FJ947507.1	2532	1516	465	17.257347	24.0065	Rotavirus A human/Bethesda/DC5544/1991/G3P[8] segment 3 VP3 (VP3) gene, complete cds	641358	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human/Bethesda/DC5544/1991/G3P[8]	Rotavirus A human/Bethesda/DC5544/1991/G3P[8]	RZLCV4.p1772	7649992
KX632350.1	1067	689	142	9.815703	17.3965	Rotavirus A strain RVA/Human-wt/UGA/MUL-13-157/2013/G1P[8] segment 7, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
KU714445.1	2717	1629	2403	103.27464	115.612	Rotavirus A strain RVA/Human-wt/MWI/MW2-181_A/2000/G1P[8] segment 2, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
MG181590.1	3303	3303	20323	777.7082	804.3	Rotavirus A strain RVA/Human-wt/MWI/BID1LN/2013/G1P[8] structural protein 1 (VP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
JX027878.1	2685	1548	494	17.538857	24.0504	Rotavirus A strain RVA/Human-wt/AUS/CK00088/2009/G1P[8] segment 2 core capsid protein VP2 (VP2) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	RZLCV4.p1772	7649992
NC_001803.1	15191	1187	18	0.15358022	0.145097	Respiratory syncytial virus, complete genome	12814	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	unclassified Pneumoviridae genus	Respiratory syncytial virus	unclassified Respiratory syncytial virus subspecies/strain	unclassified Respiratory syncytial virus strain	L6KX96.p1772	8166340
NC_040876.1	7521	1808	40	0.658798	0.651264	Norovirus GII.P7_GII.6, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	L6KX96.p1772	8166340
NC_039477.1	7567	5765	865	14.553863	13.998	Norovirus GII, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	L6KX96.p1772	8166340
NC_039475.1	7556	3154	82	1.3460708	1.32891	Norovirus GII.17, complete genome	552592	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.17	Norovirus GII.17	L6KX96.p1772	8166340
NC_039476.1	7536	4557	147	2.4654753	2.38863	Norovirus GII.2 strain Env/CHN/2016/GII.P16-GII.2/BJSMQ, complete genome	490039	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.2	Norovirus GII.2	L6KX96.p1772	8166340
KX868289.2	33676	9884	195	0.7260634	0.709066	Human adenovirus 12 isolate GyK010, complete genome	28282	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 12	Human adenovirus 12	L6KX96.p1772	8166340
AM749299.1	33763	33103	2662	9.8616905	9.65472	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	L6KX96.p1772	8166340
KX384958.1	35250	6819	124	0.4471795	0.43076	Human adenovirus B3 strain T382/Ft Jackson South Carolina USA/2002, complete genome	45659	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	Human adenovirus B3	Human adenovirus B3	L6KX96.p1772	8166340
MH355567.1	35217	1561	19	0.056235205	0.0660654	Human adenovirus 7 strain BJ/CHN/2018, complete genome	10519	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	Human adenovirus 7	Human adenovirus 7	L6KX96.p1772	8166340
AY737797.1	34775	1467	32	0.12176173	0.112682	Human adenovirus type 34 strain Compton, complete genome	10548	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B	Human adenovirus 34	Human adenovirus 34	L6KX96.p1772	8166340
AC_000017.1	36001	9372	197	0.70625645	0.670076	Human adenovirus type 1, complete genome	10533	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 1	Human adenovirus 1	L6KX96.p1772	8166340
AC_000007.1	35937	8964	182	0.644396	0.620158	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	L6KX96.p1772	8166340
AC_000008.1	35938	6264	108	0.4033475	0.367995	Human adenovirus 5, complete genome	28285	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 5	Human adenovirus 5	L6KX96.p1772	8166340
AB746853.1	34978	4537	107	0.35663834	0.374594	Human adenovirus 8 DNA, complete genome, strain: Trim variant	31545	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D8	Human adenovirus D8	L6KX96.p1772	8166340
JQ326209.1	35153	22804	999	3.6303744	3.47997	Human adenovirus 19, complete genome	28278	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 19	Human adenovirus 19	L6KX96.p1772	8166340
AB448776.1	35215	16601	704	2.5928419	2.44803	Human adenovirus 37 genomic DNA, complete genome, isolate: 1991	52275	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus D37	Human adenovirus D37	L6KX96.p1772	8166340
NC_012564.1	5242	5242	1799	41.903183	42.0249	Human bocavirus 3, complete genome	638313	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	Human bocavirus 3	Human bocavirus 3	L6KX96.p1772	8166340
NC_012042.1	5196	4837	487	11.780816	11.4771	Human bocavirus 2c PK isolate PK-5510, complete genome	1511882	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2c PK	Human bocavirus 2c PK	L6KX96.p1772	8166340
NC_012729.2	5104	1628	52	1.0922487	1.24757	Human bocavirus 4 NI strain HBoV4-NI-385, complete genome	1511883	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 4 NI	Human bocavirus 4 NI	L6KX96.p1772	8166340
FJ349096.1	35758	8628	150	0.53516066	0.513678	Human adenovirus 6 strain Tonsil 99 prototype, complete genome	10534	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 6	Human adenovirus 6	L6KX96.p1772	8166340
NC_045512.2	29903	4415	99	0.4071522	0.405409	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	L6KX96.p1772	8166340
KY316160.1	34169	34169	36047	133.70702	129.184	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	L6KX96.p1772	8166340
AB010145.1	8251	3339	231	3.3732872	3.42829	Aichi virus genomic RNA, complete genome	1313215	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Aichi virus 1	Aichi virus 1	L6KX96.p1772	8166340
AB186897.1	2525	1535	79	4.173895	3.83123	Human picobirnavirus RNA segment 1 genomic RNA, complete sequence	145856	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Orthopicobirnavirus hominis	Human picobirnavirus	Human picobirnavirus	L6KX96.p1772	8166340
AB308374.1	6673	5410	2552	49.29879	46.8309	Mamastrovirus 1 genomic RNA, complete genome, isolate: V1347	1239565	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	unclassified Mamastrovirus 1 subspecies/strain	unclassified Mamastrovirus 1 strain	L6KX96.p1772	8166340
AB614356.1	7476	2046	41	0.69000816	0.671564	Sapovirus Hu/GI.2/BR-DF01/BRA/2009 RNA, complete genome	985691	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	L6KX96.p1772	8166340
AB623037.2	7442	1039	14	0.2484915	0.230362	Sapovirus Hu/OH08021/2008/JP genomic RNA, complete genome	1003429	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/OH08021/2008/JP	Sapovirus Hu/OH08021/2008/JP	L6KX96.p1772	8166340
AB792642.1	1062	1010	194	25.743422	22.3692	Feline rotavirus A VP7 gene for VP7 protein, complete cds, strain: RVA/Cat-tc/JPN/FRV-1/1986/G3P[9]	31564	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus A	Feline rotavirus A	L6KX96.p1772	8166340
AF043303.1	4679	4631	1383	38.512695	36.1944	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	L6KX96.p1772	8166340
AF108105.1	35100	17045	621	2.323605	2.16649	Human adenovirus type 17 complete genome	46922	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 17	Human adenovirus 17	L6KX96.p1772	8166340
AF218266.2	3909	1058	30	0.9470604	0.939784	Infectious hypodermal and hematopoietic necrosis virus, complete genome	1513224	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Penstyldensovirus	Decapod penstyldensovirus 1	unclassified Decapod penstyldensovirus 1 subspecies/strain	unclassified Decapod penstyldensovirus 1 strain	L6KX96.p1772	8166340
AF260508.1	6759	3316	574	10.911333	10.3992	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	L6KX96.p1772	8166340
AF495467.1	5097	5012	532	13.049121	12.7811	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds	329639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	Canine minute virus	Canine minute virus	L6KX96.p1772	8166340
AJ249939.1	7490	1993	41	0.75217986	0.670308	Human calicivirus SLV/Bristol/98/UK gene for polyprotein and ORF2, genomic RNA	248942	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Bristol/1998/UK	Sapovirus Hu/Bristol/1998/UK	L6KX96.p1772	8166340
AY189948.2	5335	1665	32	0.72516876	0.734494	Blattella germanica densovirus 1, complete genome	220638	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Blattambidensovirus	Blattodean blattambidensovirus 1	Blattella germanica densovirus 1	Blattella germanica densovirus 1	L6KX96.p1772	8166340
AY237420.2	7458	2099	38	0.658867	0.623927	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	L6KX96.p1772	8166340
AY646856.2	7500	7151	1413	24.76517	23.0703	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	L6KX96.p1772	8166340
AY720891.1	6723	4392	617	12.020234	11.2381	Human astrovirus type 4 strain Dresden, complete genome	35300	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 4	Human astrovirus 4	L6KX96.p1772	8166340
D14723.1	2363	2250	782	44.602802	40.5243	Rotavirus sp. FRV64 mRNA for VP4 (VP8 and VP5 region) complete cds	39010	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus frv-64	Feline rotavirus frv-64	L6KX96.p1772	8166340
DQ125333.1	7437	4315	197	3.4304926	3.2437	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	L6KX96.p1772	8166340
DQ915164.2	31076	3620	89	0.37780508	0.350701	Bovine coronavirus isolate Alpaca, complete genome	404135	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Betacoronavirus 1	Bovine coronavirus isolate Alpaca	Bovine coronavirus isolate Alpaca	L6KX96.p1772	8166340
