accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
KJ870889.1	3302	1307	359	12.554568	6.52382	Rotavirus A strain RVA/Human-wt/COD/KisB554/2010/G8P[6] segment 1, complete sequence	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KJ639017.1	1062	1052	1327	191.14912	74.9775	Rotavirus A isolate RVA/Human/JPN/S13-30/2013/G3P[4] segment 9 VP7 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KC175185.1	1343	1145	617	72.326904	27.5673	Rotavirus A strain RVA/Human-wt/IND/N198/2004/G10P[11] segment 6 inner capsid protein VP6 (VP6) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KF690127.1	2591	2577	1099	60.63376	25.4516	Rotavirus A strain RVA/Human-wt/AUS/RCH272/2012/G3P[14] VP3 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
FJ347104.1	1356	1153	559	60.27529	24.7364	Rotavirus A strain RVA/Guanaco-wt/ARG/Chubut/1999/G8P[14] VP6 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KC178774.1	2687	1959	1173	60.25424	26.1948	Rotavirus A strain PAI11/1996 VP2 mRNA, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
LC055551.1	1356	1207	1745	192.05307	77.2184	Human rotavirus A VP6 gene for structural protein VP6, complete cds, strain: RVA/Human-wt/THA/SKT-27/2012/G6P[14]	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
KU356637.1	1066	686	1121	165.59279	63.1006	Human rotavirus A strain RVA/Human-wt/BGN/M310/2013/G2P[4] NSP3 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
JX271006.1	1062	1060	669	96.5296	37.7995	Rotavirus A strain RVA/Human-wt/TUN/17237/2008/G6P[9] viral protein 7 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
JX946174.1	1516	1505	1710	160.53294	67.6833	Human rotavirus A strain RVA/Human-wt/CHN/E2451/2011/G3P[9] nonstructural protein (NSP1) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
JX946176.1	1074	1039	425	57.36472	23.7449	Human rotavirus A strain RVA/Human-wt/CHN/E2451/2011/G3P[9] nonstructural protein (NSP3) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
MG181854.1	3303	3258	2962	123.778305	53.8098	Rotavirus A strain RVA/Human-wt/MWI/BID14Z/2012/G2P[4] structural protein 1 (VP1) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KU508380.1	3302	3253	2056	87.91339	37.3621	Rotavirus A strain RVA/Human-wt/HUN/182-02/2002/G8P[14] VP1 gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KX171542.1	2546	2162	3627	195.36353	85.4819	Human rotavirus A strain CAU14-09 RNA capping enzyme (VP3) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
HM348734.1	942	607	208	32.24495	13.2494	Human rotavirus A strain mani-265/07 structural protein VP1 gene, partial cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
KU956011.1	1356	1002	326	33.038143	14.4259	Rotavirus A isolate Hu/HON/2011825363/2011/G10P[14] VP6 (VP6) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
JX307625.1	1054	766	804	122.29536	45.772	Human rotavirus A strain RVA/Human-wt/IND/mcs72/2011/G8P[4] nonstructural protein NSP3 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
KX171543.1	2546	2312	4530	251.94449	106.764	Human rotavirus A strain CAU14-10 RNA capping enzyme (VP3) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
KP007164.1	2589	2579	4255	232.0656	98.6171	Human rotavirus A strain RVA/Human-wt/PHI/TGO12-004/2012/G1P[8] RNA capping enzyme (VP3) gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
FN665693.1	1356	1145	2242	225.0622	99.2112	Rotavirus A VP6 gene for structural protein VP6, genomic RNA, serotype G8P[14], strain RVA/Human-wt/HUN/BP1062/2004/G8P[14]	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
KC443588.1	2650	1844	768	35.0236	17.39	Rotavirus A strain RVA/Human-wt/AUS/CK20001/1977/G2P[4] segment 2 core capsid protein VP2 (VP2) gene, complete cds	28875	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	unclassified Rotavirus A subspecies/strain	unclassified Rotavirus A strain	FH-21-22901.p1552	16665378
JX567763.1	1359	1142	1218	144.18114	53.779	Human rotavirus A strain RVA/Human-wt/AUS/V585/2011/G10P[14] VP6 gene, complete cds	10941	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus A	Human rotavirus A	FH-21-22901.p1552	16665378
NC_039897.1	7745	4565	3983	69.54918	24.2844	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866, complete genome	1529909	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	Norovirus GI/Hu/JP/2007/GI.P3_GI.3/Shimizu/KK2866	RB-22-19229.p1552	21176848
NC_040876.1	7521	2590	177	3.3596528	1.11131	Norovirus GII.P7_GII.6, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	RB-22-19229.p1552	21176848
NC_039477.1	7567	3418	309	5.6281514	1.92829	Norovirus GII, complete genome	122929	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII	Norovirus GII	RB-22-19229.p1552	21176848
NC_039475.1	7556	4295	506	9.034837	3.16226	Norovirus GII.17, complete genome	552592	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.17	Norovirus GII.17	RB-22-19229.p1552	21176848
NC_039476.1	7536	3475	584	11.084349	3.65941	Norovirus GII.2 strain Env/CHN/2016/GII.P16-GII.2/BJSMQ, complete genome	490039	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus GII.2	Norovirus GII.2	RB-22-19229.p1552	21176848
KX868289.2	33676	5759	497	2.0299768	0.696907	Human adenovirus 12 isolate GyK010, complete genome	28282	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 12	Human adenovirus 12	RB-22-19229.p1552	21176848
AM749299.1	33763	28017	3381	13.900098	4.72871	Human adenovirus type 31 complete genome, serotype 31	10529	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus A	Human adenovirus 31	Human adenovirus 31	RB-22-19229.p1552	21176848
AC_000017.1	36001	2500	85	0.3668238	0.111492	Human adenovirus type 1, complete genome	10533	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 1	Human adenovirus 1	RB-22-19229.p1552	21176848
AC_000007.1	35937	2762	191	0.8034482	0.250975	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	RB-22-19229.p1552	21176848
JQ326209.1	35153	9841	1268	5.009856	1.70332	Human adenovirus 19, complete genome	28278	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D	Human adenovirus 19	Human adenovirus 19	RB-22-19229.p1552	21176848
NC_007455.1	5299	2561	268	7.283356	2.38825	Primate bocaparvovirus 1 isolate st2, complete genome	1511871	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	unclassified Primate bocaparvovirus 1 subspecies/strain	unclassified Primate bocaparvovirus 1 strain	RB-22-19229.p1552	21176848
NC_012564.1	5242	3961	486	12.300864	4.37802	Human bocavirus 3, complete genome	638313	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 1	Human bocavirus 3	Human bocavirus 3	RB-22-19229.p1552	21176848
NC_012042.1	5196	3640	1414	36.58621	12.8505	Human bocavirus 2c PK isolate PK-5510, complete genome	1511882	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2c PK	Human bocavirus 2c PK	RB-22-19229.p1552	21176848
NC_012729.2	5104	1220	75	1.6493742	0.693888	Human bocavirus 4 NI strain HBoV4-NI-385, complete genome	1511883	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 4 NI	Human bocavirus 4 NI	RB-22-19229.p1552	21176848
NC_045512.2	29903	13780	1187	5.5250564	1.87445	Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	2697049	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Severe acute respiratory syndrome-related coronavirus	Severe acute respiratory syndrome coronavirus 2	Severe acute respiratory syndrome coronavirus 2	RB-22-19229.p1552	21176848
KY316160.1	34169	34169	34376	141.28175	47.5075	Human adenovirus 41 isolate SH/2015/D16, complete genome	10524	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	Human adenovirus 41	Human adenovirus 41	RB-22-19229.p1552	21176848
L19443.1	34214	5902	1605	6.6003113	2.21518	Human adenovirus F, complete genome	130309	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F	unclassified Human mastadenovirus F subspecies/strain	unclassified Human mastadenovirus F strain	RB-22-19229.p1552	21176848
AB042808.1	7697	1771	92	1.6239566	0.564423	Chiba virus genomic RNA, complete genome	99565	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Chiba virus	Chiba virus	RB-22-19229.p1552	21176848
AB054688.1	5865	2343	114	2.6703413	0.917858	Squash mosaic virus RNA1, complete sequence	12263	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Comovirus	Squash mosaic virus	unclassified Squash mosaic virus subspecies/strain	unclassified Squash mosaic virus strain	RB-22-19229.p1552	21176848
AB186897.1	2525	1979	189	10.277053	3.53459	Human picobirnavirus RNA segment 1 genomic RNA, complete sequence	145856	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Orthopicobirnavirus	Orthopicobirnavirus hominis	Human picobirnavirus	Human picobirnavirus	RB-22-19229.p1552	21176848
AB220921.1	7559	1508	70	1.3084087	0.437293	Norovirus Hu/Chiba/04-1050/2005/JP genomic RNA, complete genome	336619	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Chiba/04-1050/2005/JP	Norovirus Hu/Chiba/04-1050/2005/JP	RB-22-19229.p1552	21176848
AB308374.1	6673	4725	2261	48.416985	15.9999	Mamastrovirus 1 genomic RNA, complete genome, isolate: V1347	1239565	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	unclassified Mamastrovirus 1 subspecies/strain	unclassified Mamastrovirus 1 strain	RB-22-19229.p1552	21176848
AB792642.1	1062	701	120	18.791666	5.33575	Feline rotavirus A VP7 gene for VP7 protein, complete cds, strain: RVA/Cat-tc/JPN/FRV-1/1986/G3P[9]	31564	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Feline rotavirus	Feline rotavirus A	Feline rotavirus A	RB-22-19229.p1552	21176848
AF043303.1	4679	4493	1076	33.658646	10.8592	Adeno-associated virus 2, complete genome	10804	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Adeno-associated dependoparvovirus A	adeno-associated virus 2	adeno-associated virus 2	RB-22-19229.p1552	21176848
AF092924.1	8832	2544	129	2.045151	0.689714	Sacbrood virus complete genome	89463	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Iflaviridae	Iflavirus	Sacbrood virus	unclassified Sacbrood virus subspecies/strain	unclassified Sacbrood virus strain	RB-22-19229.p1552	21176848
AF192260.1	5454	3081	1578	39.91742	13.6625	Periplaneta fuliginosa densovirus, complete genome	97344	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Pefuambidensovirus	Blattodean pefuambidensovirus 1	Periplaneta fuliginosa densovirus	Periplaneta fuliginosa densovirus	RB-22-19229.p1552	21176848
AF218266.2	3909	1416	42	1.5974994	0.507367	Infectious hypodermal and hematopoietic necrosis virus, complete genome	1513224	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Penstyldensovirus	Decapod penstyldensovirus 1	unclassified Decapod penstyldensovirus 1 subspecies/strain	unclassified Decapod penstyldensovirus 1 strain	RB-22-19229.p1552	21176848
AF260508.1	6759	3566	4066	85.43819	28.4069	Human astrovirus type 8, complete genome	43358	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 8	Human astrovirus 8	RB-22-19229.p1552	21176848
AF368034.1	2203	1305	129	8.702874	2.76512	Ndelle virus segment M2, complete sequence	179877	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 4 Ndelle	Mammalian orthoreovirus 4 Ndelle	RB-22-19229.p1552	21176848
AF401755.1	2359	2351	15231	924.5672	304.887	Human rotavirus G2 strain KO-2 VP4 gene, complete cds	73034	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G2	Rotavirus G2	RB-22-19229.p1552	21176848
AF495467.1	5097	1739	128	3.3905396	1.18586	Minute virus of canines non structural protein 1, NP1, virus protein 1, and virus protein 2 genes, complete cds	329639	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 1	Canine minute virus	Canine minute virus	RB-22-19229.p1552	21176848
AY237420.2	7458	4195	302	5.7171593	1.91216	Sapovirus Mc10 polyprotein precursor, mRNA, complete cds; and unknown mRNA	234601	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Mc10	Sapovirus Mc10	RB-22-19229.p1552	21176848
AY646856.2	7500	7328	1479	28.075375	9.31206	Sapovirus NongKhai-24/Thailand, complete genome	300717	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus NongKhai-24/Thailand	Sapovirus NongKhai-24/Thailand	RB-22-19229.p1552	21176848
AY720891.1	6723	4613	2237	46.881027	15.7124	Human astrovirus type 4 strain Dresden, complete genome	35300	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 4	Human astrovirus 4	RB-22-19229.p1552	21176848
DQ125333.1	7437	2155	97	1.8807465	0.615903	Sapovirus Hu/Angelholm/SW278/2004/SE polyprotein mRNA, complete cds; and unknown genes	343513	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Sapovirus	Sapporo virus	Sapovirus Hu/Angelholm/SW278/2004/SE	Sapovirus Hu/Angelholm/SW278/2004/SE	RB-22-19229.p1552	21176848
DQ220017.1	1435	874	41	4.4210114	1.34918	Reovirus sp. T2W segment S1 cell attachment protein sigma 1 gene, complete cds	349399	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Reovirus sp. T2W	Reovirus sp. T2W	RB-22-19229.p1552	21176848
DQ366347.1	7558	1794	112	2.075999	0.699761	Norovirus Hu/OsakaNI/2004/JP ORF1 and ORF2 mRNA, complete cds	369966	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/OsakaNI/2004/JP	Norovirus Hu/OsakaNI/2004/JP	RB-22-19229.p1552	21176848
EF059923.1	2359	1917	270	16.191036	5.40474	Human rotavirus G9 strain CAU 202 VP4 gene, complete cds	42567	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus G9	Rotavirus G9	RB-22-19229.p1552	21176848
EU708891.1	2653	1443	65	3.9804235	1.15695	Human rotavirus Ro1845 VP2 protein (VP2) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	RB-22-19229.p1552	21176848
EU708899.1	704	581	55	10.906137	3.68917	Human rotavirus Ro1845 NSP4 protein (NSP4) gene, complete cds	557245	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Human rotavirus Ro1845	Human rotavirus Ro1845	RB-22-19229.p1552	21176848
FJ222451.1	6171	4222	447	10.34579	3.42051	Astrovirus MLB1, complete genome	568715	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Astrovirus MLB1	unclassified Astrovirus MLB1 subspecies/strain	unclassified Astrovirus MLB1 strain	RB-22-19229.p1552	21176848
FJ755405.1	6771	2811	1066	22.355234	7.43435	Human astrovirus 1 Beijing/293/2007/CHN, complete genome	626181	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 1 Beijing/293/2007/CHN	Human astrovirus 1 Beijing/293/2007/CHN	RB-22-19229.p1552	21176848
FJ973560.1	4958	4498	2402	67.827995	22.8773	Human bocavirus 2b NI strain HBoV2B-NI-213, complete genome	1511881	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Primate bocaparvovirus 2	Human bocavirus 2b NI	Human bocavirus 2b NI	RB-22-19229.p1552	21176848
FJ973620.1	6586	6567	3892	80.86746	27.9055	Astrovirus VA1, complete genome	645687	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 9	Astrovirus VA1	Astrovirus VA1	RB-22-19229.p1552	21176848
GQ179640.3	7982	2019	145	2.5870786	0.857818	Salivirus NG-J1, complete genome	651733	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus NG-J1	Salivirus NG-J1	RB-22-19229.p1552	21176848
GQ183026.1	7283	2014	178	3.4510024	1.15411	Human parechovirus 3 isolate 152037, complete genome	195055	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A	Human parechovirus 3	Human parechovirus 3	RB-22-19229.p1552	21176848
GQ415660.1	6534	5856	890	19.47995	6.43205	Mamastrovirus 8 isolate NI-295, complete genome	1239572	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8	unclassified Mamastrovirus 8 subspecies/strain	unclassified Mamastrovirus 8 strain	RB-22-19229.p1552	21176848
GU589580.1	2304	1548	293	19.547354	6.00515	Mammalian orthoreovirus 3 strain Abney segment M1, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	RB-22-19229.p1552	21176848
GU589584.1	1331	1193	163	18.975445	5.78293	Mammalian orthoreovirus 3 strain Abney segment S2, complete sequence	538123	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	Mammalian orthoreovirus 3	Mammalian orthoreovirus 3	RB-22-19229.p1552	21176848
GU937877.1	3302	3297	16513	708.4302	236.15	Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	RB-22-19229.p1552	21176848
GU937879.1	2591	2580	24618	1345.5175	448.667	Caprine rotavirus A strain GO34 VP3 protein (VP3) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	RB-22-19229.p1552	21176848
GU937881.1	1356	1346	13821	1609.1816	481.303	Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds	204932	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Caprine rotavirus A	Caprine rotavirus A	RB-22-19229.p1552	21176848
GU984757.1	1356	1069	3784	354.95273	131.774	Bovine rotavirus A strain 68 VP6 (VP6) gene, complete cds	35333	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Bovine rotavirus A	Bovine rotavirus A	RB-22-19229.p1552	21176848
GU991355.1	7544	3985	554	10.46132	3.46774	Norovirus Hu/Shanghai/SH312/2009/CHN, complete genome	756497	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/Shanghai/SH312/2009/CHN	Norovirus Hu/Shanghai/SH312/2009/CHN	RB-22-19229.p1552	21176848
HM011556.1	5387	3359	272	7.3828526	2.3843	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	RB-22-19229.p1552	21176848
HM011560.1	4926	1120	56	1.7045645	0.536824	Polyomavirus HPyV6 isolate 607a, complete genome	746830	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus sextihominis	Human polyomavirus 6	Human polyomavirus 6	RB-22-19229.p1552	21176848
HM237363.1	6772	1205	293	5.707037	2.0431	Human astrovirus 6 isolate Katano, complete genome	37130	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 6	Human astrovirus 6	RB-22-19229.p1552	21176848
HM590588.1	2383	1423	106	6.6215854	2.10049	Avian gyrovirus 2, complete genome	1002273	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Gyrovirus	Gyrovirus galga1	Avian gyrovirus 2	Avian gyrovirus 2	RB-22-19229.p1552	21176848
J02226.1	5130	4929	1850	52.21185	17.0292	JC virus complete genome	10632	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Betapolyomavirus secuhominis	JC polyomavirus	JC polyomavirus	RB-22-19229.p1552	21176848
JN088541.1	8289	3013	135	2.1727486	0.769078	Canine kobuvirus US-PC0082, complete genome	1082189	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kobuvirus	Aichivirus A	Canine kobuvirus US-PC0082	Canine kobuvirus US-PC0082	RB-22-19229.p1552	21176848
JN379039.1	7798	5736	529	9.5180435	3.2034	Salivirus CH, complete genome	1330996	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus A	Salivirus CH	Salivirus CH	RB-22-19229.p1552	21176848
JN648103.1	5413	5401	2184	57.03572	19.0526	Canine bocavirus 1 isolate Con-161, complete genome	1511885	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore bocaparvovirus 2	Canine bocavirus 1	Canine bocavirus 1	RB-22-19229.p1552	21176848
JN799421.1	1168	690	110	14.2691555	4.44722	Mammalian orthoreovirus strain 729 segment S3 sigma-NS gene, complete cds	351073	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Orthoreovirus	Mammalian orthoreovirus	unclassified Mammalian orthoreovirus subspecies/strain	unclassified Mammalian orthoreovirus strain	RB-22-19229.p1552	21176848
